Username,Text,language,retweet_count,Time,location
ChristinaSNP,Internet cut so important to show what’s happening. Remarkable number of citizens from #Zahedan protesting today after the recent massacres and repression. The people of Iran are absolutely determined to regain their freedom and basic human rights. #IranRevoIution #OpIran https://t.co/2iSF6glChw,en,536,2022-12-31 13:57:28+00:00,Scotland 
EddyNason,Internet cut so important to show what’s happening. Remarkable number of citizens from #Zahedan protesting today after the recent massacres and repression. The people of Iran are absolutely determined to regain their freedom and basic human rights. #IranRevoIution #OpIran https://t.co/2iSF6glChw,en,536,2022-12-31 13:57:16+00:00,Toronto
Bobajobbob,Internet cut so important to show what’s happening. Remarkable number of citizens from #Zahedan protesting today after the recent massacres and repression. The people of Iran are absolutely determined to regain their freedom and basic human rights. #IranRevoIution #OpIran https://t.co/2iSF6glChw,en,536,2022-12-31 13:57:08+00:00,
KateCushing2,Internet cut so important to show what’s happening. Remarkable number of citizens from #Zahedan protesting today after the recent massacres and repression. The people of Iran are absolutely determined to regain their freedom and basic human rights. #IranRevoIution #OpIran https://t.co/2iSF6glChw,en,536,2022-12-31 13:55:47+00:00,"North East, England"
EarthbornHuman,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-31 13:54:36+00:00,
nillie,Me whenever a pro-regime supporter speaks or tweets. #IranRevolution #Mahsa_Amini #OpIran https://t.co/6BUl5rKwZu,en,66,2022-12-31 13:54:11+00:00,
Rick_sanches_of,"Mohammad Reza Eskandari, 25 years old, was shot dead in the evening of 21 September 2022 in Pakdasht, Tehran  #مهسا_امینی  #محمدرضا_اسکندری   #OpIran https://t.co/eeEdG0TVA7",en,56,2022-12-31 13:52:06+00:00,Earth c137
ferysecret,Internet cut so important to show what’s happening. Remarkable number of citizens from #Zahedan protesting today after the recent massacres and repression. The people of Iran are absolutely determined to regain their freedom and basic human rights. #IranRevoIution #OpIran https://t.co/2iSF6glChw,en,536,2022-12-31 13:50:56+00:00,
KateRobsonUK,Internet cut so important to show what’s happening. Remarkable number of citizens from #Zahedan protesting today after the recent massacres and repression. The people of Iran are absolutely determined to regain their freedom and basic human rights. #IranRevoIution #OpIran https://t.co/2iSF6glChw,en,536,2022-12-31 13:50:41+00:00,France & UK
nillie,Internet cut so important to show what’s happening. Remarkable number of citizens from #Zahedan protesting today after the recent massacres and repression. The people of Iran are absolutely determined to regain their freedom and basic human rights. #IranRevoIution #OpIran https://t.co/2iSF6glChw,en,536,2022-12-31 13:50:13+00:00,
wendigo1653,This should be bigger news. #StopExecutionInIran #OpIran #IranRevolution #iran https://t.co/806adYdelj,en,3535,2022-12-31 13:49:30+00:00,
beealing,Internet cut so important to show what’s happening. Remarkable number of citizens from #Zahedan protesting today after the recent massacres and repression. The people of Iran are absolutely determined to regain their freedom and basic human rights. #IranRevoIution #OpIran https://t.co/2iSF6glChw,en,536,2022-12-31 13:49:15+00:00,S Oxfordshire/London
FrintonBoy,Internet cut so important to show what’s happening. Remarkable number of citizens from #Zahedan protesting today after the recent massacres and repression. The people of Iran are absolutely determined to regain their freedom and basic human rights. #IranRevoIution #OpIran https://t.co/2iSF6glChw,en,536,2022-12-31 13:47:17+00:00,"Harwich, England"
Yeah_ThatBloke,Internet cut so important to show what’s happening. Remarkable number of citizens from #Zahedan protesting today after the recent massacres and repression. The people of Iran are absolutely determined to regain their freedom and basic human rights. #IranRevoIution #OpIran https://t.co/2iSF6glChw,en,536,2022-12-31 13:46:32+00:00,
shutthefuckup_d,"Javanrud is one of the cities of Kurdistan-Iran. A city with a small area,but in the coming revolution,people fought for freedom. The Islamic Republic has started a massacre here.  Be the voice of this revolution. Be the voice of these people.  #mahsaami̇ni̇   #Javanrud   #OpIran https://t.co/odyWe8CaUR",en,27,2022-12-31 13:46:29+00:00,Azgard
DMarkymarc,Internet cut so important to show what’s happening. Remarkable number of citizens from #Zahedan protesting today after the recent massacres and repression. The people of Iran are absolutely determined to regain their freedom and basic human rights. #IranRevoIution #OpIran https://t.co/2iSF6glChw,en,536,2022-12-31 13:46:06+00:00,South Coast
AntoineSpeaker,Internet cut so important to show what’s happening. Remarkable number of citizens from #Zahedan protesting today after the recent massacres and repression. The people of Iran are absolutely determined to regain their freedom and basic human rights. #IranRevoIution #OpIran https://t.co/2iSF6glChw,en,536,2022-12-31 13:44:49+00:00,"England, United Kingdom"
RichardKernoha2,Internet cut so important to show what’s happening. Remarkable number of citizens from #Zahedan protesting today after the recent massacres and repression. The people of Iran are absolutely determined to regain their freedom and basic human rights. #IranRevoIution #OpIran https://t.co/2iSF6glChw,en,536,2022-12-31 13:44:38+00:00,
KeithJarvis18,Internet cut so important to show what’s happening. Remarkable number of citizens from #Zahedan protesting today after the recent massacres and repression. The people of Iran are absolutely determined to regain their freedom and basic human rights. #IranRevoIution #OpIran https://t.co/2iSF6glChw,en,536,2022-12-31 13:42:35+00:00,
No_body_1022,"Javanrud is one of the cities of Kurdistan-Iran. A city with a small area,but in the coming revolution,people fought for freedom. The Islamic Republic has started a massacre here.  Be the voice of this revolution. Be the voice of these people.  #mahsaami̇ni̇   #Javanrud   #OpIran https://t.co/odyWe8CaUR",en,27,2022-12-31 13:42:19+00:00,
hebh3b,"They are shooting at mourners of their killings. Please see, and report!   @guardian @dwnews @nytimes @CNN @Reuters @BBCNews @washingtonpost @DIEZEIT @abcnews @CBCNews @FoxNews @NBCNews @lemondefr @svtnyheter  @FRANCE24   #JinaAmini #MahsaAmini #WomanLifeFreedom #OpIran  #مهسا_امینی https://t.co/st4BUYi61Q",en,0,2022-12-31 13:41:47+00:00,
lifeastrin,Internet cut so important to show what’s happening. Remarkable number of citizens from #Zahedan protesting today after the recent massacres and repression. The people of Iran are absolutely determined to regain their freedom and basic human rights. #IranRevoIution #OpIran https://t.co/2iSF6glChw,en,536,2022-12-31 13:41:44+00:00,"South West, England"
RahelehNiati,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-31 13:40:41+00:00,
hebh3b,"Please see, and report!   @guardian @dwnews @nytimes @CNN @Reuters @BBCNews @washingtonpost @DIEZEIT @ttnyhetsbyran @abcnews @CBCNews @FoxNews @NBCNews @lemondefr @svtnyheter @Nyheterna @FRANCE24     #JinaAmini #MahsaAmini #WomanLifeFreedom #OpIran    #مهسا_امینی https://t.co/TlTutxZvjD",en,0,2022-12-31 13:39:40+00:00,
azad123643,"@n_roettgen Please searh #جوانرود  The number of injured is high  #BurhanEliasi 22 year old,  #Javanrood , #Iran was shot and killed by the repressive forces of the terrorist regime of Islanic Republic  Please help #OpIran   #IranRevolution   https://t.co/CUGh94rnVl https://t.co/LPjr7KHAKh",en,5,2022-12-31 13:39:26+00:00,Istanbul 
orchard363,Internet cut so important to show what’s happening. Remarkable number of citizens from #Zahedan protesting today after the recent massacres and repression. The people of Iran are absolutely determined to regain their freedom and basic human rights. #IranRevoIution #OpIran https://t.co/2iSF6glChw,en,536,2022-12-31 13:38:22+00:00,GB & NI
writersroompub,Internet cut so important to show what’s happening. Remarkable number of citizens from #Zahedan protesting today after the recent massacres and repression. The people of Iran are absolutely determined to regain their freedom and basic human rights. #IranRevoIution #OpIran https://t.co/2iSF6glChw,en,536,2022-12-31 13:37:58+00:00,
FarzadForPeace,Internet cut so important to show what’s happening. Remarkable number of citizens from #Zahedan protesting today after the recent massacres and repression. The people of Iran are absolutely determined to regain their freedom and basic human rights. #IranRevoIution #OpIran https://t.co/2iSF6glChw,en,536,2022-12-31 13:37:33+00:00,
naser_ashti,"Many of the protesters of the recent nationwide protests in Iran were kidnapped by the repressive force of the regime of the occupying mullahs of Iran, and there is no trace of them.Masumeh Hosein Zadeh @ahiza_garcia  @NatashaChenCNN #مهسا_امینی #OpIran‌‌ @SenSchumer https://t.co/UwfQCGUAzt",en,11,2022-12-31 13:36:30+00:00,Turkey
BFujer,Internet cut so important to show what’s happening. Remarkable number of citizens from #Zahedan protesting today after the recent massacres and repression. The people of Iran are absolutely determined to regain their freedom and basic human rights. #IranRevoIution #OpIran https://t.co/2iSF6glChw,en,536,2022-12-31 13:34:39+00:00,
HA12428180,Internet cut so important to show what’s happening. Remarkable number of citizens from #Zahedan protesting today after the recent massacres and repression. The people of Iran are absolutely determined to regain their freedom and basic human rights. #IranRevoIution #OpIran https://t.co/2iSF6glChw,en,536,2022-12-31 13:33:31+00:00,
lxilaxc,This should be bigger news. #StopExecutionInIran #OpIran #IranRevolution #iran https://t.co/806adYdelj,en,3535,2022-12-31 13:33:17+00:00,
cassandraJane5,Internet cut so important to show what’s happening. Remarkable number of citizens from #Zahedan protesting today after the recent massacres and repression. The people of Iran are absolutely determined to regain their freedom and basic human rights. #IranRevoIution #OpIran https://t.co/2iSF6glChw,en,536,2022-12-31 13:31:30+00:00,
jiroc_k,"Javanrud is one of the cities of Kurdistan-Iran. A city with a small area,but in the coming revolution,people fought for freedom. The Islamic Republic has started a massacre here.  Be the voice of this revolution. Be the voice of these people.  #mahsaami̇ni̇   #Javanrud   #OpIran https://t.co/odyWe8CaUR",en,27,2022-12-31 13:31:00+00:00,
babakkkk1977,"Iran_Rodsar.Dec30 Stop negotiations with the Mullahs occupying Iran!Withdraw your ambassadors immediately. Iranians are chanting in over 200 cities worldwide: ""The mullahs are our occupiers""and the same in the country for more than over 3 Month.#OpIran #مهسا_امینی @SenRubioPress https://t.co/MuvzhKoSgh",en,1,2022-12-31 13:30:31+00:00,
IanTurner44,Internet cut so important to show what’s happening. Remarkable number of citizens from #Zahedan protesting today after the recent massacres and repression. The people of Iran are absolutely determined to regain their freedom and basic human rights. #IranRevoIution #OpIran https://t.co/2iSF6glChw,en,536,2022-12-31 13:29:04+00:00,"Barnsley, South Yorkshire"
profosor_selo,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-31 13:28:50+00:00,
TheLibraAir,"#OpIran the Islamic republic is killing Iranian youth, we don't forget, we don't forgive!    Expect us... https://t.co/LI43545osr",en,30,2022-12-31 13:27:47+00:00,"Oceanside, California, USA"
KrismissesEsme,Where is #HassanFirouzi ?  How is he?  #freepoliticalprisoners  #StopExecutionsInIran   #OpIran #IranRevolution   #MahsaAmini https://t.co/erxO8CEerx,en,0,2022-12-31 13:26:57+00:00,
RealBristolNews,Internet cut so important to show what’s happening. Remarkable number of citizens from #Zahedan protesting today after the recent massacres and repression. The people of Iran are absolutely determined to regain their freedom and basic human rights. #IranRevoIution #OpIran https://t.co/2iSF6glChw,en,536,2022-12-31 13:26:39+00:00,"Bristol, England"
CallaghanDes,Internet cut so important to show what’s happening. Remarkable number of citizens from #Zahedan protesting today after the recent massacres and repression. The people of Iran are absolutely determined to regain their freedom and basic human rights. #IranRevoIution #OpIran https://t.co/2iSF6glChw,en,536,2022-12-31 13:26:18+00:00,
westonle,Internet cut so important to show what’s happening. Remarkable number of citizens from #Zahedan protesting today after the recent massacres and repression. The people of Iran are absolutely determined to regain their freedom and basic human rights. #IranRevoIution #OpIran https://t.co/2iSF6glChw,en,536,2022-12-31 13:24:43+00:00,
Dokhtare_Gil,How are you IRGC?     We Are Anonymous  We Don't Forget  We Don't Forgive  Expect Us!    #OpIran   #MahsaAmini   #مهسا_امینی  #اعتصابات_سراسری https://t.co/FM0eM0AwRf,en,2484,2022-12-31 13:23:09+00:00,ایران آزاد
pishgoirani,@FattahiFarzad @UNHumanRights The behavior of the Iranian regime is with its own nation. Imagine what this regime will do with other nations.  #OpIran,en,0,2022-12-31 13:22:01+00:00,
WomanFreedmLife,Internet cut so important to show what’s happening. Remarkable number of citizens from #Zahedan protesting today after the recent massacres and repression. The people of Iran are absolutely determined to regain their freedom and basic human rights. #IranRevoIution #OpIran https://t.co/2iSF6glChw,en,536,2022-12-31 13:21:39+00:00,
